9.42	-29.138
9.43	-29.1597
9.44	-29.1812
9.45	-29.2024
9.46	-29.2233
9.47	-29.2439
9.48	-29.2643
9.49	-29.2843
9.5	-29.3042
9.51	-29.3237
9.52	-29.3429
9.53	-29.3619
9.54	-29.3806
9.55	-29.3991
9.56	-29.4172
9.57	-29.4351
9.58	-29.4527
9.59	-29.47
9.6	-29.4871
9.61	-29.5039
9.62	-29.5204
9.63	-29.5366
9.64	-29.5525
9.65	-29.5682
9.66	-29.5836
9.67	-29.5987
9.68	-29.6135
9.69	-29.6281
9.7	-29.6424
9.71	-29.6564
9.72	-29.6701
9.73	-29.6835
9.74	-29.6967
9.75	-29.7096
9.76	-29.7222
9.77	-29.7345
9.78	-29.7466
9.79	-29.7584
9.8	-29.7698
9.81	-29.7811
9.82	-29.792
9.83	-29.8027
9.84	-29.813
9.85	-29.8231
9.86	-29.8329
9.87	-29.8425
9.88	-29.8517
9.89	-29.8607
9.9	-29.8694
9.91	-29.8778
9.92	-29.886
9.93	-29.8938
9.94	-29.9014
9.95	-29.9087
9.96	-29.9157
9.97	-29.9225
9.98	-29.9289
9.99	-29.9351
10	-29.941
10.01	-29.9466
10.02	-29.9519
10.03	-29.957
10.04	-29.9618
10.05	-29.9663
10.06	-29.9705
10.07	-29.9744
10.08	-29.9781
10.09	-29.9814
10.1	-29.9845
10.11	-29.9873
10.12	-29.9899
10.13	-29.9921
10.14	-29.9941
10.15	-29.9958
10.16	-29.9972
10.17	-29.9983
10.18	-29.9991
10.19	-29.9997
10.2	-30
10.21	-30
10.22	-29.9997
10.23	-29.9991
10.24	-29.9983
10.25	-29.9971
10.26	-29.9957
10.27	-29.9941
10.28	-29.9921
10.29	-29.9898
10.3	-29.9873
10.31	-29.9845
10.32	-29.9814
10.33	-29.978
10.34	-29.9744
10.35	-29.9704
10.36	-29.9662
10.37	-29.9617
10.38	-29.9569
10.39	-29.9519
10.4	-29.9466
10.41	-29.9409
10.42	-29.935
10.43	-29.9289
10.44	-29.9224
10.45	-29.9157
10.46	-29.9086
10.47	-29.9013
10.48	-29.8937
10.49	-29.8859
10.5	-29.8777
10.51	-29.8693
10.52	-29.8606
10.53	-29.8516
10.54	-29.8424
10.55	-29.8328
10.56	-29.823
10.57	-29.8129
10.58	-29.8025
10.59	-29.7919
10.6	-29.7809
10.61	-29.7697
10.62	-29.7582
